Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Range,Quantity
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Limerick,,2.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Louth,,1.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Meath,,1.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Monaghan,,1.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Tipperary,,2.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Waterford,,1.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Westmeath,,1.0
2024,July,PEUGEOT,308,Small Standard (C1),Hatchback,electric,automatic,Wexford,,1.0
2024,July,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,July,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Carlow,,1.0
2024,July,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,8.0
2024,July,PEUGEOT,408,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,,1.0
2024,July,PEUGEOT,508,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,4.0
2024,July,PEUGEOT,508,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,July,PEUGEOT,508,Medium Standard (D1),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,July,PEUGEOT,508,Medium Standard (D1),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,July,PEUGEOT,508,Medium Standard (D1),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Cork,,6.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Clare,,1.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Carlow,,2.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Dublin,,44.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Donegal,,2.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Kildare,,3.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Kilkenny,,4.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Kerry,,1.0
2024,July,PEUGEOT,3008,Medium SUV (D3),MPV,electric,automatic,Limerick,,1.0
