Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Quantity
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Offaly,8
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Roscommon,11
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Sligo,9
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Tipperary,16
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Waterford,11
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Westmeath,9
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Wexford,15
2024,January,TOYOTA,corolla,Small Standard (C1),Saloon,petrol electric (hybrid),automatic,Wicklow,9
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Carlow,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Clare,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Cork,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Donegal,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Dublin,2
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Kildare,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Leitrim,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Longford,1
2024,January,TOYOTA,highlander,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Westmeath,1
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Carlow,8
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Cavan,16
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Clare,15
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Cork,131
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Donegal,26
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Dublin,348
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Galway,53
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Kerry,19
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Kildare,56
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Kilkenny,11
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Laois,11
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Leitrim,3
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Limerick,40
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Longford,12
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Louth,23
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Mayo,18
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Meath,41
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Monaghan,4
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Offaly,14
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Roscommon,14
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Sligo,10
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Tipperary,24
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Waterford,20
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Westmeath,20
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Wexford,21
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol electric (hybrid),automatic,Wicklow,19
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Carlow,3
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Cavan,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Clare,5
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Cork,19
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Donegal,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Dublin,61
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Galway,6
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Kerry,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Kildare,5
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Kilkenny,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Limerick,5
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Louth,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Mayo,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Meath,5
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Monaghan,1
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Offaly,1
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Roscommon,1
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Sligo,1
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Tipperary,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Waterford,4
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Westmeath,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Wexford,2
2024,January,TOYOTA,corolla,Small Standard (C1),Station Wagon,petrol electric (hybrid),automatic,Wicklow,4
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Carlow,3
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cavan,4
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,9
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Donegal,3
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,20
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kerry,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kildare,4
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Kilkenny,1
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Laois,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Limerick,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Longford,1
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,3
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Mayo,1
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,4
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Offaly,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Roscommon,1
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Sligo,3
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Waterford,2
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Westmeath,1
2024,January,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Wexford,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Carlow,4
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cavan,4
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Clare,1
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,25
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Donegal,5
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,70
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,7
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,1
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,13
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kilkenny,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Laois,1
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,6
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Longford,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Louth,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Mayo,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Meath,9
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Offaly,5
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Roscommon,5
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Sligo,1
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Tipperary,3
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Waterford,3
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,2
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wexford,8
2024,January,TOYOTA,rav 4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,5
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Carlow,1
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Cavan,1
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Clare,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Cork,30
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Donegal,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Dublin,175
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Galway,13
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Kerry,6
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Kildare,35
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Kilkenny,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Laois,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Leitrim,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Limerick,12
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Longford,1
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Louth,8
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Mayo,3
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Meath,7
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Offaly,3
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Roscommon,2
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Sligo,6
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Tipperary,7
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Waterford,17
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Westmeath,4
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Wexford,10
2024,January,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Wicklow,17
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Clare,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Dublin,4
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Galway,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Kildare,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Meath,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Sligo,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Tipperary,1
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Westmeath,2
2024,January,VOLKSWAGEN,id.5,Medium SUV (D3),Estate,electric,automatic,Wexford,1
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Carlow,1
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Clare,1
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Cork,5
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Donegal,2
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Dublin,7
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Galway,1
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Limerick,2
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Louth,1
2024,January,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Wexford,1
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Carlow,1
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Clare,6
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Cork,21
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Donegal,1
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Dublin,84
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Galway,8
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kerry,4
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kildare,8
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kilkenny,5
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Laois,4
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Limerick,6
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Longford,1
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Louth,4
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Mayo,3
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Meath,5
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Offaly,1
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Roscommon,3
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Sligo,2
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Tipperary,2
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Waterford,7
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Westmeath,2
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Wexford,3
2024,January,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Wicklow,10
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Cork,6
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Dublin,24
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Galway,2
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Kildare,2
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Kilkenny,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Limerick,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Louth,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Meath,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Roscommon,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Waterford,1
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Wexford,2
2024,January,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Wicklow,2
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Cork,1
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Clare,2
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Dublin,32
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Galway,2
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Kildare,2
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Kilkenny,1
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Kerry,1
2024,January,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Louth,1
